online_order,book_table,votes,location,rest_type,cost
1,0,56,30,30,400
1,0,157,30,13,450
1,1,553,30,20,900
1,0,126,30,62,400
1,1,1403,28,26,1100
1,0,213,1,62,400
1,0,102,3,62,350
1,0,178,0,62,400
1,0,527,4,20,500
1,0,228,30,13,400
1,0,158,30,20,700
1,0,308,30,13,750
0,0,148,4,22,550
1,0,388,1,20,650
1,0,70,30,62,200
1,0,42,1,62,300
1,0,144,30,20,550
1,0,34,28,30,300
1,0,507,28,19,1000
1,0,133,30,20,700
1,1,886,28,20,900
1,0,129,1,20,600
1,0,74,85,20,1000
1,0,216,4,13,500
1,0,181,30,9,250
1,0,888,1,20,750
1,0,84,30,69,400
1,0,160,1,20,700
1,1,1901,30,13,800
1,0,314,30,62,300
1,0,143,30,20,750
1,0,286,4,20,600
1,0,739,28,29,500
1,0,35,4,62,200
1,1,237,28,22,600
1,1,1875,30,20,1200
1,1,361,30,20,600
1,1,548,73,20,1200
1,0,787,1,20,800
0,0,428,4,20,1000
1,0,101,4,62,150
1,0,150,30,20,800
1,0,2353,28,20,800
1,0,247,1,20,500
0,0,217,4,20,450
1,1,881,30,20,1700
1,0,232,30,62,400
1,0,116,28,20,400
1,0,72,4,62,300
0,0,206,4,62,450
1,0,90,30,62,100
1,0,58,4,13,400
0,0,148,4,62,150
1,0,221,30,20,700
1,1,775,1,20,800
1,1,431,30,20,800
1,1,584,30,20,1200
1,0,232,4,20,750
1,0,449,4,62,100
1,0,200,28,62,400
1,1,866,30,20,900
1,0,412,30,20,700
1,0,117,28,62,150
1,1,2339,30,20,1500
1,1,353,66,20,1200
1,0,96,46,62,400
1,0,543,4,62,300
1,1,633,1,20,800
1,1,815,30,20,900
1,0,59,1,62,200
1,1,2022,30,20,1000
1,0,179,73,20,600
1,1,142,30,20,1000
1,0,185,0,51,300
1,1,1224,30,20,1000
1,0,275,4,62,100
1,0,280,30,20,800
1,0,122,30,20,700
1,1,560,28,20,800
1,0,62,30,65,650
0,1,151,30,46,1350
1,0,139,30,20,550
1,0,219,4,13,600
0,1,2303,30,20,950
0,0,104,13,20,650
0,0,334,30,20,600
0,0,36,1,29,400
0,1,176,30,20,1350
0,0,52,1,62,300
0,0,128,1,20,850
1,1,203,66,20,1200
1,1,1077,30,20,1000
1,0,68,30,62,550
1,0,185,30,62,200
1,0,40,4,20,600
1,0,43,28,20,600
1,1,36,30,20,650
0,0,868,1,57,1200
0,1,235,30,20,1000
0,0,98,1,4,800
1,0,75,30,62,300
0,0,141,30,70,200
0,0,920,30,20,600
0,0,71,30,41,1200
0,1,731,30,13,800
0,0,345,1,30,400
0,1,102,30,13,800
0,0,244,1,20,800
0,0,1047,1,62,450
0,0,56,30,30,200
0,1,571,30,20,800
0,0,299,1,62,300
0,0,39,1,62,350
0,0,62,30,13,150
0,0,59,30,16,550
0,0,147,30,30,400
0,0,65,1,62,300
1,0,41,75,44,400
1,0,60,30,12,400
1,0,109,30,20,500
1,0,193,28,20,400
1,0,59,1,20,750
1,0,186,28,13,500
0,0,502,4,0,150
0,0,372,4,30,400
0,0,98,4,70,400
1,0,56,4,30,400
0,0,95,4,30,400
1,0,73,4,0,300
1,0,219,4,13,600
1,0,71,4,30,400
1,0,216,4,13,500
1,0,46,4,9,400
1,0,97,4,20,400
0,1,633,30,16,800
0,0,197,30,30,400
0,0,141,30,70,200
1,0,1778,30,62,200
0,0,366,30,30,150
0,0,223,30,13,800
0,0,820,30,9,250
0,0,356,1,69,150
1,0,356,30,30,400
0,0,56,30,30,200
1,0,95,30,11,400
1,0,228,30,30,500
1,0,152,30,30,350
1,0,438,30,30,500
0,0,108,30,13,700
1,0,860,1,30,500
1,0,56,30,30,400
1,0,47,30,66,400
1,0,918,1,16,800
1,0,253,30,30,300
1,0,210,30,11,400
1,0,210,30,32,150
1,0,144,1,13,700
1,0,249,30,30,300
0,0,59,30,30,200
0,0,147,30,30,400
1,0,70,1,30,400
1,0,204,30,30,300
1,0,750,4,20,500
0,1,1037,4,20,1000
1,0,232,4,20,750
0,0,166,4,20,600
0,0,153,4,20,350
1,1,1755,4,22,600
0,0,428,4,20,1000
1,0,469,4,20,750
1,0,240,4,13,700
1,0,527,4,20,500
1,0,364,4,20,550
0,0,377,4,57,1100
0,0,148,4,22,550
1,0,286,4,20,600
0,0,206,4,62,450
0,0,133,4,20,650
0,0,160,4,20,800
1,0,219,4,13,600
0,1,64,4,4,2200
1,0,216,4,13,500
1,0,514,4,13,600
1,0,54,4,13,600
1,0,97,4,20,400
1,0,176,4,20,800
1,0,540,4,20,650
1,0,58,4,13,400
0,0,217,4,20,450
0,0,61,4,20,600
0,0,111,4,20,700
1,0,40,4,20,600
0,0,55,75,44,300
0,0,2896,4,62,250
0,0,4460,4,62,150
0,0,2679,4,62,100
1,0,101,4,62,150
1,0,1720,4,62,400
1,0,558,4,62,150
1,0,64,4,62,500
1,0,449,4,62,100
1,0,319,4,62,400
0,0,100,4,62,300
1,0,276,4,62,500
0,0,253,4,62,250
1,0,444,4,62,100
0,0,279,4,62,200
1,0,275,4,62,100
0,0,238,4,62,600
1,0,93,4,62,200
1,0,74,4,62,300
0,0,124,4,62,300
1,0,770,4,62,400
0,0,257,4,62,150
0,0,196,4,62,250
1,0,133,4,62,200
1,0,169,4,62,500
1,0,549,4,62,300
0,0,181,4,62,100
1,0,142,4,62,750
1,0,75,4,30,400
0,0,53,4,62,300
1,0,177,4,62,500
0,0,280,4,62,150
0,0,52,4,62,150
1,0,142,4,62,200
0,0,51,4,62,600
0,0,35,4,62,200
0,0,65,4,62,200
1,0,72,4,62,300
0,0,150,4,62,150
1,0,166,4,62,600
1,0,157,4,62,600
1,1,2049,30,20,1000
1,0,4569,30,20,600
1,1,1903,30,20,1200
0,1,2359,30,20,950
1,1,1302,30,22,800
1,1,2365,30,20,1500
0,1,1278,30,21,1000
1,0,109,30,20,800
1,1,336,30,20,700
1,1,1161,30,20,1300
0,0,760,30,62,350
1,0,201,30,20,800
1,0,429,30,20,700
0,0,737,30,13,500
1,1,682,30,21,1000
1,1,1008,30,54,1500
1,0,825,30,13,400
1,0,325,1,62,350
1,0,5060,30,20,750
1,1,804,1,20,800
1,1,884,30,20,900
0,0,950,30,20,600
1,0,631,30,20,750
0,1,731,30,13,800
1,1,442,30,60,1200
1,1,354,1,20,800
0,1,102,30,13,800
1,1,364,30,20,1200
1,0,465,30,20,600
1,0,242,30,20,650
1,1,2115,1,20,800
0,0,223,30,13,800
1,0,322,30,20,400
1,1,1063,30,21,1200
1,0,181,30,9,250
0,0,244,1,20,800
0,0,284,30,20,450
1,0,221,30,20,700
0,0,868,1,57,1200
0,0,707,30,13,850
1,0,261,30,13,700
0,1,977,1,46,1300
1,1,150,1,13,600
1,1,1901,30,13,800
0,0,104,13,20,650
1,0,324,1,13,700
1,0,228,30,13,400
1,0,504,1,13,550
0,1,370,30,20,1000
1,0,1647,1,20,600
1,0,130,30,13,650
1,1,815,30,20,900
0,0,380,30,62,400
0,1,571,30,20,800
1,1,431,30,20,800
1,0,1778,30,62,200
0,0,108,30,13,700
1,0,136,30,62,350
1,1,553,30,20,900
1,0,135,1,20,800
1,0,918,1,16,800
1,0,59,1,20,750
0,0,71,30,41,1200
1,0,233,30,20,800
1,0,105,1,20,700
1,0,155,30,20,450
0,0,134,30,62,150
1,0,90,1,13,650
1,0,73,73,20,500
1,0,144,30,20,550
0,1,151,30,46,1350
0,0,1047,1,62,450
1,1,633,1,20,800
0,0,334,30,20,600
0,0,68,13,62,400
1,0,49,30,62,200
0,0,421,30,62,100
1,0,339,30,62,400
1,0,144,1,13,700
1,0,888,1,20,750
0,1,235,30,20,1000
0,0,46,30,13,400
1,0,577,30,20,900
1,0,211,30,20,500
0,0,343,1,62,100
1,0,232,30,62,400
1,0,47,30,66,400
1,0,74,85,20,1000
0,1,44,30,20,550
1,0,139,30,20,550
0,0,70,1,62,500
1,0,337,30,62,300
1,0,133,30,20,700
1,0,109,30,20,500
0,0,52,30,62,100
1,1,142,30,20,1000
1,0,134,30,62,400
0,1,176,30,20,1350
1,1,291,30,13,650
0,0,88,1,62,250
0,0,265,30,62,250
1,0,84,1,62,250
0,0,189,1,62,300
1,0,213,1,62,400
0,0,39,1,62,350
0,0,71,1,62,250
1,1,584,30,20,1200
1,1,36,30,20,650
1,0,290,1,62,450
0,0,55,30,62,150
1,0,157,30,13,450
1,0,177,30,20,700
1,0,45,1,20,800
1,0,128,1,62,300
0,0,39,30,62,250
1,0,41,75,44,400
1,0,237,1,62,200
1,0,134,30,62,350
1,0,414,30,62,500
0,0,62,1,62,150
1,0,179,1,20,600
1,0,97,30,62,350
0,0,94,1,62,100
0,0,133,30,62,300
1,0,62,30,65,650
0,0,98,1,4,800
0,0,128,1,20,850
1,0,80,1,62,250
0,0,65,1,62,300
0,0,52,1,62,300
1,0,195,30,20,800
0,0,42,1,62,300
0,0,168,30,13,400
1,0,323,30,20,850
0,1,1236,30,21,1000
0,0,377,4,57,1100
0,1,64,4,4,2200
1,1,970,30,54,1500
1,1,442,30,60,1200
0,0,868,1,57,1200
0,1,977,1,46,1300
0,1,151,30,46,1350
0,1,235,30,20,1000
0,0,98,1,4,800
0,1,284,6,20,1500
1,1,4099,71,21,1400
0,1,271,6,20,2000
1,1,3020,6,20,1000
1,1,2182,6,5,1400
0,1,403,6,20,1800
1,0,444,6,20,1200
1,1,392,6,4,1500
0,1,255,6,46,1500
1,1,1691,6,21,1100
1,1,37,6,20,1500
0,0,120,6,20,1000
0,0,95,6,20,700
0,0,155,6,20,800
0,0,46,6,49,2000
0,1,7023,53,21,1500
0,1,3421,53,20,1300
0,1,881,71,20,1600
1,1,994,71,20,1300
0,0,1303,53,20,1000
0,1,163,71,5,1500
0,0,1225,71,20,1100
1,1,715,71,20,1500
1,1,942,71,57,1300
1,0,754,71,20,500
0,0,197,71,20,700
0,1,52,71,46,1900
1,0,107,6,13,400
1,0,136,6,3,600
1,0,48,6,13,900
1,0,74,6,17,600
0,0,47,6,13,500
0,0,114,6,13,550
1,1,341,6,13,1000
1,0,556,71,33,500
1,0,894,71,13,600
1,0,149,71,13,800
1,0,94,53,13,700
1,0,632,6,29,500
1,0,414,53,62,400
1,0,146,6,20,650
1,0,166,6,72,500
1,0,113,53,29,450
1,0,240,6,62,200
1,0,313,6,62,450
1,0,294,71,62,400
1,0,166,22,29,400
1,0,278,71,29,400
1,0,230,53,62,300
1,0,782,22,62,300
1,0,248,6,62,400
1,0,62,71,62,500
1,0,532,6,62,300
1,0,141,22,30,400
1,0,68,53,62,200
1,1,533,22,20,600
1,0,258,71,20,700
1,0,3334,53,20,600
1,0,1233,6,20,500
1,1,188,71,20,800
1,0,419,6,20,900
1,0,2084,6,20,750
1,0,833,53,20,550
1,0,152,6,69,400
1,0,87,22,62,400
1,0,666,53,20,800
1,0,105,53,30,400
1,0,214,6,62,400
1,0,77,6,62,300
1,0,132,71,62,300
1,0,567,22,20,550
1,0,164,6,72,600
1,0,316,22,12,250
1,1,3738,22,22,600
1,0,343,22,62,300
1,0,62,53,20,400
1,0,87,71,29,300
1,0,44,71,29,600
1,0,894,6,20,750
1,0,832,71,29,650
1,1,903,53,20,750
1,0,380,71,62,450
1,0,798,53,29,450
1,0,692,6,20,600
1,0,135,71,20,400
1,0,230,6,20,950
1,0,79,53,62,400
1,0,357,71,29,650
1,0,152,22,29,400
1,0,75,6,2,500
1,0,94,6,62,200
1,0,200,6,62,450
1,0,188,22,20,400
1,0,226,53,20,500
1,0,105,6,62,600
1,1,194,71,20,800
1,0,378,6,62,500
1,0,432,71,29,450
1,0,63,58,29,300
1,1,225,53,20,800
1,0,220,71,29,600
1,0,88,71,29,600
1,0,444,6,20,1200
1,0,827,71,20,800
1,0,193,6,62,500
1,0,233,71,62,150
1,0,404,6,20,500
1,0,1193,71,5,1500
1,1,4099,71,21,1400
1,0,78,22,62,300
1,1,571,53,20,600
1,0,116,22,20,600
1,1,996,6,20,1200
1,0,490,6,2,500
1,0,235,6,20,800
1,0,48,6,29,400
1,0,717,53,20,800
1,1,994,71,20,1300
1,1,16345,71,52,1600
1,1,125,71,20,700
1,1,1365,6,21,1800
1,0,754,71,20,500
1,0,178,22,62,300
1,0,234,22,62,400
1,0,107,6,13,400
1,0,103,22,62,800
1,1,1209,53,21,1100
1,0,167,53,62,400
1,1,157,6,20,600
1,0,309,22,20,600
1,1,1381,71,54,1500
1,0,667,22,20,800
1,0,433,22,13,750
1,0,70,71,29,600
1,0,77,22,62,350
1,0,175,6,2,300
1,0,370,6,20,550
1,1,557,53,20,900
1,0,42,53,72,300
1,0,281,22,62,400
1,0,49,6,62,250
1,0,65,6,72,100
1,1,3061,53,21,1500
1,0,260,6,62,800
1,0,60,6,9,600
1,0,231,71,29,500
1,1,1142,22,20,1800
1,0,715,22,20,1000
1,0,237,26,29,500
1,0,45,53,62,250
1,0,111,6,62,400
1,0,396,22,20,850
1,0,160,71,20,500
1,0,555,6,20,1800
1,1,42,71,62,500
1,0,262,71,20,450
1,1,1056,22,21,1200
1,0,112,22,62,600
1,1,797,22,13,700
1,0,438,22,20,1000
1,0,210,22,62,200
1,0,44,71,13,600
1,0,33,22,72,400
1,1,1691,6,21,1100
1,0,556,71,33,500
1,1,481,71,20,900
1,0,34,53,62,150
1,0,163,6,68,250
1,1,715,71,20,1500
1,0,65,22,69,200
1,0,166,6,62,450
1,1,547,22,20,1000
1,0,139,53,20,450
1,0,787,22,20,1000
1,0,55,22,62,500
1,0,250,6,62,250
1,0,204,71,20,500
1,0,361,22,20,450
1,1,661,53,20,750
1,0,268,6,20,800
1,0,200,22,29,750
1,0,228,22,30,500
1,1,889,71,20,1400
1,0,74,6,17,600
1,0,155,71,20,600
1,0,44,71,62,300
1,0,258,6,62,500
1,0,133,6,62,200
1,0,95,6,20,500
1,0,48,6,62,400
1,0,97,71,62,250
1,0,44,6,30,900
1,1,341,6,13,1000
1,0,84,6,62,200
1,0,109,71,20,700
1,0,162,22,62,500
1,1,1146,53,60,1200
1,0,536,58,29,600
1,0,39,53,62,200
0,0,213,6,20,400
1,1,1383,22,21,1100
1,0,89,6,62,350
1,0,182,6,62,400
1,0,129,22,30,350
0,0,246,6,20,1200
1,0,34,6,29,450
1,0,44,71,62,600
1,0,376,6,29,600
1,1,392,6,4,1500
1,1,340,53,20,1700
1,0,54,53,62,400
1,0,26,53,62,250
1,0,127,6,62,400
1,0,136,6,3,600
1,1,322,71,26,1200
1,0,248,71,20,800
1,1,2182,6,5,1400
1,0,137,75,71,650
1,0,324,22,30,180
1,0,119,22,12,400
1,0,1972,53,20,650
1,0,57,6,30,300
1,0,243,71,62,300
1,0,48,6,45,400
1,1,7193,71,56,1400
1,0,39,71,62,200
1,0,72,6,45,300
1,0,182,6,20,800
1,0,222,71,20,800
1,0,116,53,72,150
1,0,793,6,26,1700
1,0,289,6,20,500
1,0,337,22,62,500
1,1,3020,6,20,1000
1,0,81,71,0,300
1,0,136,71,13,500
1,1,387,22,16,1300
1,1,942,71,57,1300
1,0,132,53,20,750
0,0,368,6,20,600
0,0,83,6,30,200
1,0,174,22,62,400
1,0,269,71,0,750
1,0,46,71,20,600
1,0,91,53,20,750
1,0,60,22,62,400
1,0,135,71,62,400
1,0,484,22,16,700
1,0,894,71,13,600
1,0,600,22,20,800
1,1,37,6,20,1500
1,0,106,6,20,500
0,0,39,6,41,330
1,0,61,71,62,250
1,0,117,71,20,550
0,0,128,6,3,600
1,0,1240,22,21,1400
1,0,149,71,13,800
0,0,336,6,20,600
0,0,131,6,20,800
1,0,66,6,20,550
1,0,106,71,71,200
0,0,43,6,62,500
0,0,95,6,20,700
1,0,94,53,13,700
1,0,76,6,72,300
1,0,138,22,30,500
1,0,500,38,29,500
1,0,356,6,29,500
0,0,337,6,20,450
1,0,36,71,29,400
1,0,500,71,13,800
1,0,435,38,29,500
0,0,155,6,20,800
0,0,116,6,41,400
0,0,59,6,20,550
0,0,114,6,13,550
0,0,63,6,29,150
1,0,151,17,29,450
1,0,353,71,29,500
1,0,100,22,13,650
0,0,177,71,30,300
1,1,218,53,20,750
0,1,1585,71,54,1500
1,0,111,6,30,600
1,0,80,6,62,300
1,0,122,22,62,300
1,0,92,22,30,100
1,0,40,22,62,150
0,0,267,71,70,400
0,1,119,71,20,1000
0,0,111,53,20,600
0,0,197,71,20,700
0,0,68,71,62,250
0,0,108,71,20,800
0,0,132,71,62,300
1,0,117,71,72,600
1,0,490,6,2,500
1,0,175,6,2,300
1,0,152,6,69,400
1,0,632,6,29,500
0,0,83,6,30,200
1,0,1233,6,20,500
1,0,213,6,30,400
1,0,163,6,68,250
1,0,136,6,3,600
1,0,75,6,2,500
1,0,111,6,30,600
0,0,128,6,3,600
1,0,44,6,30,900
1,0,72,6,45,300
1,0,74,6,17,600
1,0,556,71,33,500
0,0,267,71,70,400
1,0,269,71,0,750
0,0,384,71,30,150
1,0,94,53,13,700
1,0,81,71,0,300
0,0,177,71,30,300
0,0,75,71,30,350
1,0,93,71,0,500
0,1,271,6,20,2000
0,1,284,6,20,1500
1,1,1691,6,21,1100
1,1,3020,6,20,1000
1,0,555,6,20,1800
1,0,793,6,26,1700
1,1,1365,6,21,1800
1,1,2182,6,5,1400
1,0,894,6,20,750
1,1,996,6,20,1200
0,0,308,6,20,800
0,1,403,6,20,1800
1,0,444,6,20,1200
1,0,230,6,20,950
1,0,60,6,9,600
0,0,213,6,20,400
0,0,225,6,20,700
1,0,692,6,20,600
1,0,2084,6,20,750
1,1,392,6,4,1500
1,0,404,6,20,500
0,1,255,6,46,1500
0,0,246,6,20,1200
1,0,152,6,69,400
0,0,368,6,20,600
1,0,419,6,20,900
1,0,107,6,13,400
1,0,268,6,20,800
1,0,289,6,20,500
1,0,146,6,20,650
1,0,1233,6,20,500
1,1,37,6,20,1500
1,0,182,6,20,800
0,1,106,6,21,1600
0,1,707,6,27,1400
1,1,157,6,20,600
1,0,106,6,20,500
1,0,74,6,20,800
1,0,66,6,20,550
1,0,95,6,20,500
0,0,120,6,20,1000
1,0,127,6,62,400
0,0,336,6,20,600
0,0,131,6,20,800
1,0,48,6,13,900
0,0,95,6,20,700
1,0,48,6,45,400
0,0,47,6,13,500
0,0,337,6,20,450
0,0,155,6,20,800
0,0,59,6,20,550
0,0,114,6,13,550
0,0,542,6,20,750
0,0,46,6,49,2000
0,0,270,6,20,400
1,0,370,6,20,550
1,1,341,6,13,1000
1,0,235,6,20,800
1,0,166,6,62,450
1,0,77,6,62,300
1,0,378,6,62,500
1,0,532,6,62,300
1,0,214,6,62,400
1,0,163,6,68,250
1,0,75,6,2,500
1,0,136,6,3,600
1,0,80,6,62,300
1,0,248,6,62,400
1,0,94,6,62,200
1,0,258,6,62,500
1,0,200,6,62,450
1,0,250,6,62,250
1,0,89,6,62,350
1,0,133,6,62,200
0,0,39,6,41,330
1,0,84,6,62,200
1,0,48,6,62,400
0,0,128,6,3,600
1,0,49,6,62,250
1,0,240,6,62,200
0,0,43,6,62,500
1,0,182,6,62,400
1,0,66,6,62,800
0,0,116,6,41,400
1,0,313,6,62,450
1,0,111,6,62,400
0,1,7023,53,21,1500
1,1,16345,71,52,1600
1,1,7193,71,56,1400
1,1,4099,71,21,1400
1,0,1193,71,5,1500
0,1,1496,71,57,1900
0,1,3421,53,20,1300
1,1,3061,53,21,1500
0,1,1585,71,54,1500
0,1,881,71,20,1600
0,1,2726,71,56,1400
1,1,994,71,20,1300
0,0,1303,53,20,1000
0,1,163,71,5,1500
1,1,889,71,20,1400
0,0,1225,71,20,1100
1,1,715,71,20,1500
1,1,942,71,57,1300
0,1,505,53,37,2000
0,1,237,71,37,2000
0,1,760,53,37,2500
1,0,894,71,13,600
1,1,125,71,20,700
1,0,258,71,20,700
1,0,149,71,13,800
1,0,754,71,20,500
0,0,239,71,62,500
1,0,341,71,20,850
1,0,827,71,20,800
1,1,322,71,26,1200
1,1,481,71,20,900
1,1,194,71,20,800
0,1,119,71,20,1000
1,0,833,53,20,550
1,0,248,71,20,800
1,0,44,71,62,300
1,0,132,53,20,750
0,0,330,71,20,600
0,0,111,53,20,600
1,0,233,71,62,150
0,0,197,71,20,700
1,0,135,71,20,400
1,1,42,71,62,500
1,0,94,53,13,700
0,0,384,71,30,150
1,0,213,71,20,600
1,0,155,71,20,600
1,0,97,71,62,250
0,1,125,53,46,2500
1,0,53,71,62,500
1,0,61,71,62,250
1,0,243,71,62,300
0,0,187,71,62,200
0,1,52,71,46,1900
1,0,294,71,62,400
1,0,117,71,20,550
0,0,68,71,62,250
1,0,44,71,62,600
1,0,317,71,62,400
1,0,135,71,62,400
1,0,54,53,62,400
1,0,204,71,20,500
1,0,170,71,62,300
0,0,108,71,20,800
0,0,132,71,62,300
1,1,942,71,57,1300
0,1,106,6,21,1600
1,1,2182,6,5,1400
1,1,3020,6,20,1000
1,0,793,6,26,1700
1,1,392,6,4,1500
0,1,255,6,46,1500
0,1,707,6,27,1400
0,0,46,6,49,2000
1,1,16345,71,52,1600
1,1,7193,71,56,1400
1,0,1193,71,5,1500
0,1,1496,71,57,1900
1,1,3061,53,21,1500
1,1,322,71,26,1200
0,1,125,53,46,2500
0,1,106,6,21,1600
1,1,2182,6,5,1400
0,1,2726,71,56,1400
1,0,793,6,26,1700
1,1,1365,6,21,1800
1,1,392,6,4,1500
1,1,1691,6,21,1100
0,1,7023,53,21,1500
1,1,7193,71,56,1400
1,1,4099,71,21,1400
1,0,1193,71,5,1500
0,1,1496,71,57,1900
1,1,3061,53,21,1500
0,1,163,71,5,1500
1,1,322,71,26,1200
1,1,3126,49,20,1500
1,1,203,66,20,1200
1,0,48,8,20,1500
1,1,929,8,20,800
0,0,130,8,20,650
0,1,105,8,20,1000
0,1,2194,66,20,1800
0,1,2111,48,37,2200
1,1,1909,49,20,2100
0,0,979,49,37,3000
1,1,1105,12,21,1200
0,1,148,78,37,2800
1,1,1394,12,21,1700
1,1,763,48,20,1400
0,1,1065,78,20,1600
0,1,678,66,37,2500
1,0,3209,12,20,750
0,0,687,49,37,3000
0,1,64,49,20,1500
0,0,1022,65,20,500
0,1,347,48,21,1000
0,0,471,48,25,1500
0,1,622,65,37,3400
0,0,53,66,37,2000
0,1,334,66,20,1200
1,0,169,66,21,1700
1,1,576,73,20,1200
1,1,1048,48,20,1600
0,1,310,65,37,2000
1,1,188,74,21,1300
0,0,183,78,20,2200
1,0,158,27,20,1300
1,1,198,49,20,1600
0,1,271,49,37,3000
1,0,119,66,20,1000
0,0,120,48,21,1200
0,0,253,27,20,1000
0,0,89,76,20,1400
0,1,100,65,20,1900
0,0,107,49,20,800
0,0,145,66,22,1000
0,0,67,66,20,500
0,0,52,66,20,1200
0,0,116,66,20,650
0,1,324,15,46,1300
1,1,474,15,20,1700
1,1,91,15,20,1800
0,1,100,61,20,1600
0,1,156,15,20,1100
1,1,935,12,13,750
1,1,2660,49,13,1200
0,0,618,8,13,500
1,0,72,8,13,650
1,0,104,8,13,800
0,0,46,8,13,350
0,0,2257,12,13,1100
1,1,2838,65,22,800
0,0,3568,76,13,900
1,1,690,49,22,1700
0,1,1701,12,13,1000
0,0,2635,12,13,600
1,0,1084,48,1,600
0,1,563,49,22,2500
1,0,3547,12,13,650
0,0,521,48,1,1400
0,0,160,78,13,750
0,0,67,65,13,400
0,0,786,12,16,900
1,0,114,66,13,700
1,0,566,78,13,700
0,0,1443,49,33,500
1,0,460,12,13,700
1,0,461,78,16,800
1,0,1133,27,13,800
0,1,296,73,13,750
1,0,95,27,16,650
0,0,47,78,13,750
1,0,115,49,14,500
0,0,115,78,22,1000
0,1,91,48,14,1000
1,0,85,65,35,400
0,0,104,48,19,1200
1,0,66,12,10,500
1,0,382,78,13,500
1,0,122,65,13,600
0,1,315,49,13,800
0,0,145,66,22,1000
0,0,74,76,13,500
0,0,99,78,13,600
1,0,260,49,13,700
1,0,124,49,22,900
1,1,4639,15,59,1300
1,0,652,15,17,750
1,1,858,15,22,1000
1,0,739,15,13,750
1,1,94,12,62,300
1,0,302,16,62,300
1,0,473,26,62,300
1,0,284,76,62,500
1,0,377,66,29,450
1,0,210,45,9,150
1,0,1393,26,62,600
1,0,142,58,20,800
1,0,1079,8,66,550
1,0,1072,26,62,350
1,0,88,20,62,250
1,0,290,65,72,500
1,0,382,78,13,500
1,0,350,18,62,350
1,0,889,16,29,500
1,0,3547,12,13,650
1,0,261,73,20,500
1,0,59,26,29,600
1,0,128,81,29,650
1,0,633,65,30,400
1,0,176,26,12,250
1,0,1864,20,20,750
1,0,68,81,72,200
1,0,236,73,20,750
1,0,61,31,62,400
1,0,1217,26,20,1200
1,0,206,15,62,400
1,0,370,49,70,200
1,0,97,81,29,750
1,0,67,59,62,400
1,0,624,61,35,450
1,0,1746,8,30,400
1,1,194,76,20,800
1,0,204,78,62,250
1,0,1443,20,20,800
1,0,101,81,29,500
1,1,2860,20,20,750
1,0,89,20,62,400
1,0,1125,16,29,650
1,1,58,76,62,400
1,1,1746,26,20,750
1,0,146,78,20,650
1,1,3651,48,23,1300
1,0,2490,48,20,1600
1,1,375,26,20,1200
1,1,2664,49,13,1200
1,0,67,12,10,500
1,0,47,66,30,300
1,0,189,26,29,600
1,0,215,8,41,450
1,0,175,78,20,750
1,1,4657,15,59,1300
1,0,107,48,62,600
1,0,163,12,62,350
1,0,1087,48,1,600
1,0,109,73,20,500
1,0,74,73,20,500
1,0,444,26,20,700
1,1,2040,49,20,1500
1,0,123,8,43,400
1,0,568,26,11,400
1,0,172,14,20,800
1,0,42,61,20,900
1,0,55,76,62,400
1,0,787,66,62,400
1,1,393,8,5,1600
1,0,238,26,20,800
1,0,60,20,62,300
1,0,54,65,20,400
1,1,1621,15,20,1300
1,1,54,26,62,350
1,0,116,76,30,400
1,0,306,20,20,500
1,0,125,49,22,900
1,1,2560,26,20,1600
1,0,73,20,0,250
1,1,612,15,20,1100
1,0,100,8,70,400
1,0,847,20,20,700
1,0,432,78,14,700
1,0,90,20,72,650
1,0,570,78,13,700
1,1,1021,8,20,700
1,0,148,20,30,500
1,0,64,49,71,300
1,0,85,65,35,400
1,0,93,8,62,300
1,0,62,76,20,400
1,0,83,26,32,100
1,0,569,26,62,400
1,0,113,73,62,250
1,0,78,14,64,350
1,0,117,49,62,800
1,0,422,26,33,400
1,0,296,14,20,600
1,1,2229,48,39,3000
1,0,127,8,20,700
1,0,270,26,29,500
1,0,241,4,13,700
1,0,7544,12,46,1500
1,0,148,8,41,450
1,0,68,20,20,700
1,0,110,78,62,300
1,0,71,26,30,400
1,0,255,81,13,500
1,0,50,45,29,500
1,1,2840,65,22,800
1,0,129,26,62,40
1,0,131,8,30,180
1,0,289,26,30,300
1,0,61,73,9,150
1,0,1764,76,20,750
1,0,454,65,62,400
1,0,111,15,30,500
1,0,144,16,62,200
1,0,652,15,17,750
1,0,110,26,68,150
1,1,96,8,21,1300
1,0,1703,12,46,1300
1,0,442,20,20,600
1,0,41,12,30,150
1,0,262,66,20,850
1,0,205,76,20,500
1,0,113,49,20,1000
1,0,1283,26,16,1000
1,0,459,12,13,700
1,0,450,20,20,700
1,1,858,15,22,1000
1,0,231,48,2,300
1,0,319,12,20,800
1,0,224,12,20,950
1,0,59,14,69,300
1,0,65,8,13,900
1,0,206,8,20,800
1,0,87,78,20,500
1,1,980,78,21,1000
1,0,184,8,62,500
1,0,159,76,62,300
1,1,2270,76,21,1400
0,1,2651,8,5,1300
1,1,1840,48,20,1500
1,0,54,26,29,500
1,0,334,26,20,550
1,0,73,48,45,600
1,0,739,15,13,750
1,0,183,48,30,550
1,1,2103,8,27,2000
1,0,94,78,20,550
1,1,932,12,21,1000
1,0,392,26,13,700
1,0,169,20,62,600
1,0,64,8,63,250
1,1,763,48,20,1400
1,0,1117,8,20,1500
